Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
9023,SUN Behavioral Health,,,51.870145,3,34.0,venture_a,Early Stage Venture,5.0,2200181.0,crunchbase,Red Bank,United States,US-East,['SUN Behavioral HoldCo'],New Jersey,HealthInvest Equity Partners;NewSpring;Petra Capital Partners;SV Health Investors;LLR Partners,,New Jersey,33785dc3201b0f7eb62ded2abe88cd2d,07701,sun-behavioral-health
9024,Clarify Medical,,1 - 10,24.41169,9,18.0,venture_a,Early Stage Venture,4.0,5011110.0,crunchbase,La Jolla,United States,US-West,,Pacific Southwest (Orange County and San Diego),Bluestem Capital;H.I.G. BioHealth Partners;7wire Ventures;SV Health Investors,,California,d2a9657c593c5c0317637cc01156741c,92037,clarify-medical
9025,Petuum,,101 - 250,108.0,2,93.0,venture_b,Early Stage Venture,2.0,855656.0,crunchbase,Pittsburgh,United States,US-Central,,East Central,Advantech Capital;SoftBank Vision Fund,,Pennsylvania,aa6fc16a4fc823e8dd0af6ddfb708512,15222,petuum
9026,BetterUp,,101 - 250,144.8,4,703.0,venture_c,Late Stage Venture,7.0,247359.0,crunchbase,San Francisco,United States,US-West,,Northern California,Crosslink Capital;Threshold;Lightspeed Venture Partners;Plus Capital;Freestyle Capital;Silicon Valley Bank;Tenaya Capital,,California,9fdcc4ab5e13eafeec3d10a2164e4b5d,94103,betterup
9027,Scroll,,1 - 10,10.0,2,7.0,venture_a,Early Stage Venture,10.0,736726.0,crunchbase,New York,United States,,,,The New York Times;Samsung NEXT;Founder Collective;Bertelsmann;Axel Springer;Oreilly AlphaTech Ventures;Union Square Ventures;Uncork Capital;Gannett Co Inc,"Glocer, Thomas",New York,1a248ad48ba522e2936157ede7a02e1f,,scroll
9028,Scienaptic Systems,,101 - 250,8.95,4,1.95,venture_a,Early Stage Venture,1.0,5823972.0,crunchbase,New York,United States,US-East,,New York,TVS Motor Singapore,,New York,6d3a0fa01bf5b0b2e6fb3774853dc3a6,10018,scienaptic-systems
9029,Viloc,,11 - 50,4.037063,2,2.677233,venture_unknown,Late Stage Venture,4.0,11239161.0,crunchbase,Zandhoven,Belgium,WEM,,,iMinds Ventures;KPN Ventures;University of Antwerp;iVenturers,,Antwerpen,b29c6682f31b113bbddb81eb7a446ee4,,viloc
9030,PlusOneMinusOne,,11 - 50,2.0,1,5.711,venture_a,Early Stage Venture,1.0,,crunchbase,Istanbul,Turkey,CESA,,,Esor Investments,,Istanbul,34448c29b4dfc5ee330ef4acf4f9466e,,plusoneminusone
9031,Rimeto,,11 - 50,10.0,1,10.0,venture_a,Early Stage Venture,4.0,5715755.0,crunchbase,San Francisco,United States,,,,U.S. Venture Partners (USVP);Floodgate;Bow Capital,"Dalio, Ray",California,92df1c197176bad7d459377fe0eaba17,,rimeto
9032,ResponseTap,,51 - 100,15.31347,4,1.31216,venture_c,Late Stage Venture,1.0,2142573.0,crunchbase,Manchester,United Kingdom,UK&I,,,Enterprise Ventures,,Manchester,975800ce2db26f8b111f8daa7a614913,M5 3EJ,responsetap
9033,Yours,,1 - 10,1.6775,3,8.5,venture_a,Early Stage Venture,2.0,774572.0,crunchbase,San Francisco,United States,,['yours.org'],,Bitmain;nChain,,California,8fb486b88d2ad50844f2b788925d6aaa,,yours
9034,ParaSonic,,,1.6,1,1.6,venture_unknown,Late Stage Venture,,27996962.0,crunchbase,Tel Aviv,Israel,Israel,,,,,Tel Aviv,ee9843ef73c9c01e10e22076aea01ffb,,parasonic
9035,Ubic Technologies,,,2.750977,2,2.0,venture_a,Early Stage Venture,2.0,,crunchbase,Moscow,Russian Federation,CESA,,,Internet Initiatives Development Fund (IIDF);RVC InfraFund,,Moscow City,65b58ec88d07307390437dde40e08f34,,ubic-technologies
9036,RDP.ru,,,2.034697,1,2.034697,venture_unknown,Late Stage Venture,1.0,3058497.0,crunchbase,Moscow,Russian Federation,CESA,,,Rostelecom,,Moscow City,0123ab409596b42b0f92632305e48d28,,rdp-ru
9037,Bonx,,,6.249145,4,4.1887940000000015,venture_unknown,Late Stage Venture,6.0,1924533.0,crunchbase,Tokyo,Japan,Japan,,,"IPBridge,Inc.;Kaga Electronics;Keio Innovation Initiative;Sansei Capital Investment;Adways Inc.;Mitsubishi UFJ Capital",,Tokyo,c8e52bf468aa9a3b19dbf26ec2824678,,bonx
9038,Metacommerce,,51 - 100,0.927895,1,0.927895,venture_a,Early Stage Venture,1.0,1609071.0,crunchbase,Moscow,Russian Federation,CESA,"['Metahouse', 'Метакоммерц']",,Internet Initiatives Development Fund (IIDF),,Moscow City,21fb29cecd0b9828efa319231e6f4cdf,115280,metacommerce
9039,Foxintelligence,,11 - 50,18.470905,4,10.328776,venture_b,Early Stage Venture,,4482541.0,crunchbase,Paris,France,WEM,,,,,Ile-de-France,3c4b6b429b9e33bd6fce45320a54a89e,75010,foxintelligence
9040,Kaptyn,,11 - 50,3.935688,2,2.4356880000000003,venture_a,Early Stage Venture,1.0,5881633.0,crunchbase,Las Vegas,United States,US-West,,Greater Los Angeles,PeopleFund,,Nevada,bc9753a1e322f2c287e362ec1c9aa801,89108,kaptyn
9041,Renew Health - Closed,,11 - 50,3.0,1,3.0,venture_a,Early Stage Venture,1.0,4130158.0,crunchbase,San Francisco,United States,US-West,,Northern California,Venrock,,California,6f9abcf12a7514ce11fb7207f9488425,94104,renew
9042,Nautilus Labs,,11 - 50,13.0,4,0.0,venture_unknown,Late Stage Venture,2.0,3813692.0,crunchbase,New York,United States,,,,Techstars;Eastern Pacific Accelerator,,New York,f4dff135235148901993979140d3f988,,nautilus-labs-2
9043,Zenterio,,251 - 500,22.751548,3,9.212145,venture_unknown,Late Stage Venture,,7505132.0,crunchbase,Stockholm,Sweden,Nordics,,,,,Stockholms Lan,366f979c9dbc74e8e1b715bd7e257a16,114 37,zenterio
9044,Caicloud,,,7.3,5,0.0,venture_b,Early Stage Venture,3.0,2124525.0,crunchbase,Hangzhou,China,Greater China,,,China Growth Capital | CGC;Volcanics Venture;Matrix Partners China,,Zhejiang,fccbe6bed7916eff809cccad74868fe0,,caicloud
9045,Jump Technologies,,11 - 50,6.4999980000000015,4,2.0,venture_b,Early Stage Venture,2.0,21358166.0,crunchbase,Eagan,United States,US-Central,,Heartland,Black Granite Capital;Mount Sinai Ventures,,Minnesota,7ca8b82fb971ce4554e5256294702530,55121,jump-technologies
9046,Stafory (Robot Vera),,51 - 100,4.462059,5,3.3702620000000003,venture_a,Early Stage Venture,1.0,,crunchbase,San Francisco,United States,US-West,"['Stafory', 'StaffMP', 'StaffMarketPlace']",Northern California,Internet Initiatives Development Fund (IIDF),,California,cc4e27d47f54889b41fbc6565d04b8c7,94108,stafory
9047,AMSilk,,,7.077121000000001,2,0.0,venture_unknown,Late Stage Venture,,2601600.0,crunchbase,Planegg,Germany,GSA,,,,,Bayern,ead7059438c80f0c9096cddfa43d3e43,82152,amsilk
9048,Algo,,51 - 100,15.0,1,15.0,venture_a,Early Stage Venture,2.0,1140552.0,crunchbase,Troy,United States,US-Central,['Algomus'],Michigan and Northwest Ohio,Integrity Growth Partners;The K Fund,,Michigan,b932a346d6534f18d2502a26d53c38bf,48083,algomus-inc
9049,Zynapp,,11 - 50,6.356346,2,4.175987,venture_unknown,Late Stage Venture,,29715952.0,crunchbase,Karlstad,Sweden,Nordics,,,,,Varmlands Lan,11c5df72b979c97c21b209ce1f84977e,656 37,zynapp
9050,Dorunner,,,0.0,1,0.0,venture_unknown,Late Stage Venture,2.0,1071773.0,crunchbase,Stockholm,Sweden,Nordics,,,Bonnier;NFT Ventures,,Stockholms Lan,f3711f42669564209cd731c944504336,114 49,dorunner
9051,Viome,,101 - 250,45.500002,3,25.0,venture_b,Early Stage Venture,6.0,173148.0,crunchbase,Los Alamos,United States,,,,Bold Capital Partners;Physician Partners;Nomad Capital Partners;Hambrecht Healthcare Growth Venture Fund,"Harris, Matthew;Benioff, Marc",New Mexico,0dbfaced9adcf4a8e0c2e540a9466160,,viome
9052,Momenta,,501 - 1000,203.15088,10,0.0,venture_unknown,Late Stage Venture,1.0,21696452.0,crunchbase,Beijing,China,Greater China,"['初速度', 'Momenta Technology', '北京初速度科技有限公司', 'Chusudu']",,InnoVen Capital,,Beijing,c68122885cff5e50427974ca23060f6c,100083,momenta-ai
9053,Homewings,,11 - 50,2.44,2,2.44,venture_unknown,Late Stage Venture,2.0,1795137.0,crunchbase,London,United Kingdom,UK&I,,,,"Lazarev, Alexander;Holmark, Henrik",England,c2f763f32ef10432a54dbebd845464f1,E1 6JJ,homewings
9054,Hotbody,,,26.634522,4,14.512522,venture_b,Early Stage Venture,2.0,10891374.0,crunchbase,Beijing,China,Greater China,"['火辣健身', '北京动如脱兔科技有限公司', 'Beijing Dongru Tuotu Keji Youxian Gongsi']",,Haodao Capital;Ameba Capital,,Beijing,201a5df5845d2fd3b531aa19d6edfb85,100102,hotbody
9055,Lightning Labs,,1 - 10,12.5,3,10.0,venture_a,Early Stage Venture,7.0,1544571.0,crunchbase,San Francisco,United States,,,,Abstract Ventures;RRE Ventures;Craft Ventures;M13;Ribbit Capital;Proof of Capital;Slow Ventures,,California,6722061309605a651617dc2594a59009,,lightning
9056,ProxiSmart,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,32539921.0,crunchbase,Newcastle Upon Tyne,United Kingdom,UK&I,,,Northern Stars,,Newcastle upon Tyne,0e02478d7e309cb9342c0e2b7c716e56,NE1 6SQ,proxismart-ltd
9057,Mecuris,,11 - 50,8.109922000000001,3,4.00596,venture_b,Early Stage Venture,5.0,1265730.0,crunchbase,Munich,Germany,GSA,,,Bayern Kapital;Sana Kliniken;High-Tech Grunderfonds;Mulcan International Investments.;Vesalius Biocapital Partners,,Bayern,fbc416cc4eceeab51bc5f05a4ba8ac95,80337,mecuris-gmbh
9058,Cera,,1001 - 5000,90.761805,6,69.693786,venture_unknown,Late Stage Venture,3.0,2002479.0,crunchbase,London,United Kingdom,UK&I,"['Cera+', 'CeraCare', 'Cera Care']",,Kairos;Yabeo Capital;Guinness Asset Management,,England,46f7f961952394d0bb48c1c7a90ae108,SE1 7NQ,cera
9059,Radio.co,,11 - 50,0.424492,2,0.0,venture_unknown,Late Stage Venture,1.0,96889.0,crunchbase,Manchester,United Kingdom,UK&I,,,Northern Stars,,Manchester,19e637405ae73c2b424d5ed74f2fe634,M4 1FS,radio-co
9060,Montreal Institute for Learning Algorithms,,101 - 250,5.750393,2,3.350393,venture_a,Early Stage Venture,1.0,,crunchbase,Montréal,Canada,Canada,['Mila - Quebec Artificial Intelligence Institute'],,Google,,Quebec,9c5c0b5771e63f31ef3258240fddbe28,H3T 1J4,montreal-institute-for-learning-algorithms
9061,Play Impossible,,,2.65,4,1.25,venture_unknown,Late Stage Venture,4.0,6896618.0,crunchbase,Seattle,United States,US-West,,Pacific Northwest,Two Sigma Ventures;Hardware Club;One Team Collective;Ben Franklin Technology Partners,,Washington,c9d91d6097a5ef5cf8476fecfec51314,98104,play-impossible
9062,SportsHub Technologies,,1 - 10,2.759191,1,2.759191,venture_unknown,Late Stage Venture,,13056669.0,crunchbase,Minneapolis,United States,US-Central,,Heartland,,,Minnesota,cd95795901f8109e2c4bb44e0fcde668,55413,sportshub-technologies
9063,Altum Technologies,,11 - 50,4.645818,2,3.472797,venture_a,Early Stage Venture,3.0,6401936.0,crunchbase,Helsinki,Finland,Nordics,,,Maki.vc;Business Finland;Lifeline Ventures,,Southern Finland,d62ff6a5d39bc9f0ced13f196c96064e,00130,altum-technologies
9064,Wrap & Roll,,,6.9,1,6.9,venture_unknown,Late Stage Venture,1.0,3313009.0,crunchbase,Thanh Hóa,Vietnam,Asean,,,Mekong Capital,,NA - Vietnam,bbaafafd127ff2f70587e644036d1c5e,,wrap-roll
9065,ABA Cooltrans,,101 - 250,12.0,2,6.0,venture_unknown,Late Stage Venture,1.0,1300094.0,crunchbase,Ho Chi Minh City,Vietnam,Asean,,,Mekong Capital,,NA - Vietnam,13299b6a43fce250081ccbb2ad839bfe,,aba-cooltrans
9066,Forciot,,11 - 50,4.594195,2,0.0,venture_unknown,Late Stage Venture,1.0,11834937.0,crunchbase,Tampere,Finland,Nordics,,,Volvo Cars Tech Fund,,Western Finland,adb196bf2653f80058a313b73e6c9d6d,33720,forciot
9067,Flexound Systems,,11 - 50,0.961503,2,0.0,venture_unknown,Late Stage Venture,1.0,14863781.0,crunchbase,Espoo,Finland,Nordics,,,NordicNinja VC,,Southern Finland,4673500f2d36c04d96b202a8d4a74ace,FI-02270,flexound-systems
9068,FangCloud Technology,,1 - 10,18.4,2,10.0,venture_b,Early Stage Venture,2.0,113609.0,crunchbase,Hangzhou,China,Greater China,"['亿方云', 'Yifangyun', 'Cloud Moment']",,JD Cloud;JD Digits,,Zhejiang,7f4898c24b496fc9218b85335681b9f8,,fangcloud-technology
9069,SketchOn,,11 - 50,3.0,1,3.0,venture_a,Early Stage Venture,,,crunchbase,Seoul,South Korea,Korea,['Prinker'],,,,Seoul-t'ukpyolsi,c36f63065fc8b4d0ef091d6702f7c2ee,2066,sketchon
9070,Hoxhunt,,51 - 100,3.265706,2,2.894168,venture_a,Early Stage Venture,3.0,1131093.0,crunchbase,Espoo,Finland,Nordics,,,First Fellow Partners;Icebreaker.vc;Dawn Capital,,Southern Finland,65ecccc6a1b41ea93c96c569a5f657a1,00180,hoxhunt
9071,4040 Media,,11 - 50,0.633495,2,0.385065,venture_unknown,Late Stage Venture,2.0,25789854.0,crunchbase,Southport,United States,,,,Angel CoFund;Redstone Venture Managers,,Connecticut,45c6b91a73d2d5b39fe6dff09edebd70,PR9 7BL,4040-media
9072,N Kid Corporation,,1001 - 5000,76.0,2,40.0,venture_unknown,Late Stage Venture,1.0,5376841.0,crunchbase,Ho Chi Minh City,Vietnam,Asean,,,Standard Chartered Bank,,NA - Vietnam,c0bc036e5b0236b205136395200d8b67,,n-kid-corporation
9073,Flowtify,,1 - 10,0.0,3,0.0,venture_a,Early Stage Venture,1.0,5249282.0,crunchbase,Cologne,Germany,GSA,,,TUV SUD,,Nordrhein-Westfalen,253c8faa91d7e463c41e7324168f90d3,,flowtify
9074,American Center for Mobility,,1 - 10,7.0,2,2.0,venture_unknown,Late Stage Venture,1.0,4945013.0,crunchbase,Ypsilanti,United States,,,,Subaru of America,,Michigan,e3329e927cabaf22f1967a7a0ac2e7ba,,american-center-for-mobility
9075,"Chowly, Inc.",,51 - 100,6.9,3,5.8,venture_a,Early Stage Venture,12.0,4720246.0,crunchbase,Chicago,United States,US-Central,,Midwest,Cobre Capital;Sandalphon Capital;Chicago Ventures;M25;Service Provider Capital;Flyover Capital;Upheaval Investments;MATH Venture Partners;Valor Equity Partners;BRANDED STRATEGIC ADVISORS;Hyde Park Venture Partners;Bluestein & Associates,,Illinois,131fb44af4cb027a1f12c5a499017ba3,60654,chowly-inc
9076,Clinatec,,1 - 10,10.633208,1,10.633208,venture_unknown,Late Stage Venture,,5704436.0,crunchbase,Grenoble,France,WEM,,,,,Rhone-Alpes,7fd4e46b0d4e7a68894fae70362c4780,,clinatec
9077,Monetary Metals,,1 - 10,2.006,2,1.5,venture_unknown,Late Stage Venture,,1977686.0,crunchbase,Scottsdale,United States,US-West,,Mountain Desert,,,Arizona,630e2400800eaa9acc4902412a0dd76f,85251,monetary-metals
9078,Pensionera.se,,1 - 10,1.275985,1,10.526876,venture_unknown,Late Stage Venture,1.0,1790859.0,crunchbase,Stockholm,Sweden,Nordics,,,Optimizer Invest,,Stockholms Lan,cfb6b941eeec75a9324339fc1f81c105,11129,pensionera-se
9079,Udaan,,1001 - 5000,869.919113,4,2500.0,venture_d,Late Stage Venture,8.0,31922.0,crunchbase,Bangalore,India,India,,,Citi Ventures;Altimeter Capital;GGV Capital;Footpath Ventures;Lightspeed India Partners;DST Global;Tencent Holdings;Hillhouse Capital Group,,Karnataka,9e1fb21c85bf38dd1ce608e511065c3d,560102,udaan
9080,Playable,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,1348259.0,crunchbase,Sunnyvale,United States,US-West,,Northern California,Pegasus Tech Ventures,,California,517526d3a0b6721e92f7e627cd59543a,94086,playable-3
9081,21Buttons,,101 - 250,30.713136,5,17.0,venture_b,Early Stage Venture,7.0,73987.0,crunchbase,Barcelona,Spain,Mediterranean,,,360 Capital Partners;Sabadell Venture Capital;Kibo Ventures;Breega;Idinvest Partners;José Manuel Entrecanales Venture Capital;Samaipata,,Catalonia,cef5637a31d432e82b66868a0e23f236,,21buttons
9082,Agricool,,51 - 100,38.948162,4,25.0,venture_b,Early Stage Venture,8.0,1665040.0,crunchbase,Paris,France,WEM,,,XAnge;Danone Manifesto Venture;Kima Ventures;Daphni;Bpifrance;Marbeuf Capital,"Seydoux, Henri;Hykes, Solomon",Ile-de-France,1ea166d5f0102fbec4ab8b7f0f5720af,93120,agricool
9083,Servify,,251 - 500,15.0,4,15.0,venture_b,Early Stage Venture,3.0,579019.0,crunchbase,Mumbai,India,India,,,Blume Ventures;BEENEXT;Iron Pillar,,Maharashtra,71c7868d7f8e09b5f56d37f43820e494,,servify
9084,Lovely,,,0.082941,2,0.0,venture_unknown,Late Stage Venture,1.0,4872941.0,crunchbase,San Francisco,United States,US-West,,Northern California,Arkley - The Accelerator VC,,California,80a462c4b8c805d61de20b9cbd8bbac9,94115,lovely-3
9085,Care/of,,51 - 100,42.2,3,146.0,venture_b,Early Stage Venture,6.0,48323.0,crunchbase,New York,United States,US-East,,New York,Goodwater Capital;Tusk Ventures;Recharge Capital;Juxtapose;Goldman Sachs Investment Partners;RRE Ventures,,New York,5a9ddcc68f33398f5e9802aa343b0355,10012,care-of
9086,VeloSano,,1 - 10,12.57,3,4.7,venture_unknown,Late Stage Venture,,7362967.0,crunchbase,Cleveland,United States,US-Central,,East Central,,,Ohio,511680403e51a8aa1ee9eb3bfe1952bb,44195,velosano
9087,Ximu Credit,,,14.75293,1,14.75293,venture_a,Early Stage Venture,5.0,,crunchbase,Shanghai,China,Greater China,,,China Merchants Capital;Fosun RZ Capital;Prophet Capital;Chunxiao Capital;China Growth Capital | CGC,,Shanghai,fb5259356390175a825b2e28c7cd600e,,ximu-credit
9088,Greystone Technology,,101 - 250,2.0,1,2.0,venture_unknown,Late Stage Venture,1.0,10011260.0,crunchbase,Denver,United States,US-West,,Mountain Desert,Cypress Growth Capital,,Colorado,85e6c1dfd048c08dffb4b25de3ad4298,80210,greystone-technology
9089,Cambium Medical Technologies,,,5.0,1,5.0,venture_a,Early Stage Venture,,,crunchbase,Atlanta,United States,,,,,,Georgia,1ea71676b4142bdb3a72d24155fd3ba7,30319-4569,cambium-medical-technologies
9090,3dTrust,,1 - 10,1.119069,1,1.119069,venture_a,Early Stage Venture,2.0,26962894.0,crunchbase,Munich,Germany,GSA,,,Weare Aerospace;ACE Management,,Bayern,620ffbdbfee635fc5870796284637856,80797,3dtrust
9091,BrandSpins,,11 - 50,1.0,1,1.0,venture_unknown,Late Stage Venture,,,crunchbase,Las Vegas,United States,US-West,,Greater Los Angeles,,,Nevada,cd309176b926e270589b4170fe81bc5b,89146,brandspins
9092,CoinAfrique,,1 - 10,3.082614,2,0.0,venture_unknown,Late Stage Venture,1.0,70069.0,crunchbase,Grand Baie,Mauritius,Africa,,,TRACE TV,,Riviere du Rempart,9c8435625b4d23eb1e087b26453a2148,,coinafrique
9093,"Texel, Inc.",,11 - 50,1.065383,3,0.0,venture_b,Early Stage Venture,2.0,4701131.0,crunchbase,Moscow,Russian Federation,CESA,,,Marks & Spencer;Founders Factory,,Moscow City,feefd22de465300c9401c3e117cade04,,texel-inc
9094,Cognosos,,11 - 50,8.6,2,1.5,venture_b,Early Stage Venture,,6010497.0,crunchbase,Atlanta,United States,,,,,,Georgia,dfb3cf5696dd576c6b42e3a6f30339fb,,cognosos
9095,Fashion Cloud,,51 - 100,0.0,3,0.0,venture_b,Early Stage Venture,,1481286.0,crunchbase,Hamburg,Germany,GSA,,,,,Hamburg,6ffaaf1d68ae2d897b811243889ce624,20457,fashion-cloud
9096,Smiling Video,,1 - 10,0.663359,3,7.003019,venture_a,Early Stage Venture,,12561006.0,crunchbase,Milano,Italy,Mediterranean,['Smiling.Video'],,,,Lombardia,f4f1399a79cab735d8743ae1b70d2192,20123,smiling
9097,Social Stock Exchange,,11 - 50,0.828839,2,0.500382,venture_unknown,Late Stage Venture,1.0,,crunchbase,London,United Kingdom,UK&I,,,Inventures SA,,England,b585e6d74580ceba84573195cc471008,EC2A 2EX,social-stock-exchange
9098,DiversyFund,,11 - 50,4.25,2,3.0,venture_a,Early Stage Venture,,334852.0,crunchbase,San Diego,United States,US-West,,Pacific Southwest (Orange County and San Diego),,,California,6ab536d9d1aed834bd81dbcaf448f623,92101,diversyfund
9099,Tangdou,,,32.0,3,0.0,venture_c,Late Stage Venture,4.0,115541.0,crunchbase,Beijing,China,Greater China,['糖豆'],,IDG Capital;GGV Capital;Tencent Holdings;Shunwei Capital,,Beijing,323541b834dc2cb104e50e248857da9d,,tangdou
9100,QUE Oncology,,,16.0,1,16.0,venture_a,Early Stage Venture,2.0,,crunchbase,Melbourne,Australia,Oceania,,,Uniseed Ventures;Brandon Capital Partners,,Victoria,cabb039cb892ddef0edb9c8145b37b9a,,que-oncology
9101,MagMode,,,62.5,5,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Minhang,China,Greater China,"['名堂', 'Mingtang']",,InnoVen Capital,,Shanghai,d8ce035982a09d1d6058e101bc9674f2,,magmode
9102,Pisano,,11 - 50,0.0,2,0.0,venture_unknown,Late Stage Venture,2.0,1657828.0,crunchbase,London,United Kingdom,UK&I,,,Wesley Clover;Vestel Ventures,,England,058b6a8b3b83db3ca453944845a88f07,,pisano
9103,MagCath,,,0.884544,3,0.0,venture_unknown,Late Stage Venture,,,crunchbase,Copenhagen,Denmark,Nordics,,,,,Hovedstaden,f7eb0a3dd3c4c126ec73c5911b2a914d,DK-1263,magcath
9104,Mr Shoebox,,1 - 10,0.6880930000000001,3,0.0,venture_unknown,Late Stage Venture,,29928617.0,crunchbase,Stockholm,Sweden,Nordics,,,,,Stockholms Lan,befba12028359c81d4c2b6a23d91327b,113 29,mr-shoebox
9105,AdSwerve,,11 - 50,6.434059,2,6.434059,venture_unknown,Late Stage Venture,,2463075.0,crunchbase,Denver,United States,,,,,,Colorado,b5f4ce955abf8adf57c63871e5bce4ce,,adswerve
9106,"DFG Investment Advisers, Inc.",,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,7057068.0,crunchbase,New York,United States,US-East,,New York,AIMCo,,New York,a52e652d4a5d2635ab03d5887fd656cd,10017,dfg-investment-advisers-inc
9107,Typsy,,11 - 50,10.0,1,10.0,venture_unknown,Late Stage Venture,,355741.0,crunchbase,Armadale,Australia,Oceania,,,,,Victoria,87bbc0373a9de32d3af6fce56d4bea9a,,typsy
9108,HedgeGuard,,11 - 50,7.8,2,4.8,venture_unknown,Late Stage Venture,1.0,7434643.0,crunchbase,Paris,France,WEM,['HedgeGuard Financial Software'],,Leap Ventures,,Ile-de-France,e8b05da8728e2a32986833e8548dc2d2,75008,hedge-guard
9109,Just2Trade,,11 - 50,40.0,1,40.0,venture_a,Early Stage Venture,1.0,2330753.0,crunchbase,New York,United States,US-East,,New York,FinSight Ventures,,New York,911daa393b6a49f30fbd02c29cae623a,10119,just2trade
9110,Third Financial,,101 - 250,6.996834,3,1.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,London,United Kingdom,UK&I,,,Grafton Capital,,England,136a745f7c6e6010998631364ed212ad,WC2H 9DP,third-financial
9111,Tier1 Financial Solutions,,101 - 250,34.0,2,0.0,venture_unknown,Late Stage Venture,1.0,5767806.0,crunchbase,Toronto,Canada,Canada,['Tier1'],,Salesforce Ventures,,Ontario,997a363a289594bb9c7f2561dfd400d0,M4P 1E4,tier1crm-inc
9112,"Soozie's Doozies, LLC",,1 - 10,0.1,2,0.0,venture_unknown,Late Stage Venture,1.0,10981899.0,crunchbase,Union,United States,US-Central,,Heartland,Prosper Women Entrepreneurs,,Missouri,cfaa7b385f9ad8d94df0e7c6545eea3c,63084,soozie-s-doozies
